#,dealership_id,name,state,zipcode,type,rsm_id,rsm_first_name
369,398,"Gs Kustom Karts, LLC",MI,48625,oem_franchise_partnered,4764,Kevin
370,400,MERE'S LAWN MOWER SALES & SERVICE,FL,33903,oem_franchise_partnered,5848,Chris
371,401,Michigan QuietKat,MI,49085,independent,4764,Kevin
372,402,Micro Bore Inc,NY,13212,independent,4764,Kevin
373,406,Miller Tractor Sales,WI,54479,independent,4764,Kevin
374,407,Missouri Valley Mercantile,MO,65101,independent,8331,Brandon
375,408,Mitchell Motorsports,TX,78640,oem_franchise_partnered,3674,Diana
376,409,Moix RV,AR,72032,independent,4613,Jay
377,411,(Disabled) Moonshinexxx Lights,AR,72476,independent,4613,Jay
378,412,Moose Powersports,TX,77086,independent,3674,Diana
379,413,More Farm Store Columbia City,IN,46725,oem_franchise_partnered,4764,Kevin
380,414,Morris Motor Sports-Mufflinburg,PA,17844,independent,4764,Kevin
381,415,Motobros.net,TX,75204,independent,3674,Diana
382,416,Motorsport Adventures,NM,87035,oem_franchise_partnered,3674,Diana
383,417,Mower's Inc,FL,34233,oem_franchise_partnered,5848,Chris
384,418,Mowers Tractors Inc,TX,77630,oem_franchise_partnered,3674,Diana
385,419,Mowbility Sales & Service - Pella,IA,50219,oem_franchise_partnered,8331,Brandon
386,420,"Muddy Waters, LLC",AL,35650,oem_franchise_partnered,4613,Jay
387,421,"Mustang Mowers, LLC",OK,74053,oem_franchise_partnered,3674,Diana
388,422,"New London Trailers, Inc",VA,24551,independent,4613,Jay
389,423,Nishna Valley Cycle,IA,50022,oem_franchise_partnered,8331,Brandon
390,424,Odyssey Sports Northwest LLC,ID,83835,oem_franchise_partnered,11499,Matt
391,425,Ogden Powersports,TX,77304,independent,3674,Diana
392,426,(Disabled) OK Auto Sales,MS,38732,oem_franchise_partnered,4613,Jay
393,427,OLLIES SERVICE INC,MN,56308,oem_franchise_partnered,8331,Brandon
394,428,On Track Powersports,CA,91763,oem_franchise_partnered,11499,Matt
395,429,"Ormond Outpost, LLC",FL,32174,oem_franchise_partnered,5848,Chris
396,430,Divernon Equipment,IL,62558,oem_franchise_partnered,4764,Kevin
397,431,BEHRENDS SALES & SERVICE,IL,62471,oem_franchise_partnered,4764,Kevin
398,432,P.I.T Motors,NJ,08109,independent,4764,Kevin
399,433,dupe417,AR,12345,independent,4613,Jay
400,434,Blue River Bad Boy,OK,73460,oem_franchise_partnered,3674,Diana
401,435,Peak Auto Mart,CO,80123,independent,8331,Brandon
402,436,Pearl River Outdoor,MS,39350,oem_franchise_partnered,4613,Jay
403,438,Pineco Tractor & Equipment,TX,75144,oem_franchise_partnered,3674,Diana
404,439,Pit Bull Powersports SPRINGFIELD,MO,65807,oem_franchise_partnered,8331,Brandon
405,440,Plant City,TN,37801,oem_franchise_partnered,4764,Kevin
406,441,Polaris of Memphis,TN,38133,oem_franchise_partnered,4764,Kevin
407,442,Iron Supply Powersports,TX,77494,oem_franchise_partnered,3674,Diana
408,443,King Cotton Motorsports,TN,38019,oem_franchise_partnered,4764,Kevin
409,444,Power Pro Equipment Independence,LA,70443,oem_franchise_partnered,4613,Jay
410,445,Power Pro Outdoor Equipment,TX,77077,independent,3674,Diana
411,446,Powersport Sales,SC,29591,independent,5848,Chris
412,448,Pro Glass & Tint,AR,71730,oem_franchise_partnered,4613,Jay
413,449,Quarles Supply,MO,65613,oem_franchise_partnered,8331,Brandon
414,450,R&R FARM EQUIPMENT,AR,72404,oem_franchise_partnered,4613,Jay
415,452,RDL Equipment Sales,MA,02769,oem_franchise_partnered,4764,Kevin
416,453,Recon Enterprise,AZ,85036,independent,8331,Brandon
417,454,Outlaw Motor Sports (OR),OR,97828,oem_franchise_partnered,11499,Matt
418,455,Ridgeline Motorsports,UT,84078,oem_franchise_partnered,11499,Matt
419,456,Riggs CAT,AR,72209,oem_franchise_partnered,4613,Jay
420,457,Riley Equipment Sales,OH,45663,oem_franchise_partnered,4764,Kevin
421,458,River Valley Equipment Sales,AR,72801,oem_franchise_partnered,4613,Jay
422,459,RJ's Outdoor Power,MA,01033,oem_franchise_partnered,4764,Kevin
423,460,Robert's Offroad Inc,KY,40069,independent,4613,Jay
424,461,Robin Rents Equipment - Meridian,AL,35810,oem_franchise_partnered,4613,Jay
425,462,ROCK AUTO & MARINE LLC,AR,72006,oem_franchise_partnered,4613,Jay
426,464,Rocky Mountain Equipment - Missoula,MT,59802,oem_franchise_partnered,8331,Brandon
427,465,Low Country Harley-Davidson,SC,29405,oem_franchise_partnered,5848,Chris
428,466,ROORKS FARM SUPPLY INC,NJ,08318,oem_franchise_partnered,4764,Kevin
429,467,Frost Lawn & Garden,AL,36502,oem_franchise_partnered,4613,Jay
430,468,Route 66 Trailer Sales,OK,74039,oem_franchise_partnered,3674,Diana
431,470,River Valley Tractor - Russellville,AR,72802,oem_franchise_partnered,4613,Jay
432,471,S & H Farm Supply-Mountain Grove,MO,65711,oem_franchise_partnered,8331,Brandon
433,472,LN Equipment,NC,28425,oem_franchise_partnered,5848,Chris
434,473,Sam's Material,IL,62224,oem_franchise_partnered,4764,Kevin
435,474,Gene's Auto Sales - Troy,AL,36081,oem_franchise_partnered,4613,Jay
436,475,Santa Fe Powersports,FL,32615,oem_franchise_partnered,5848,Chris
437,476,Sarasota Fun Machines,FL,34275,oem_franchise_partnered,5848,Chris
438,477,(Disabled) Schiltz Lawn & Garden (MO),MO,64759,oem_franchise_partnered,8331,Brandon
439,478,"Seaside Powersports, LLC",FL,33462,oem_franchise_partnered,5848,Chris
440,479,(Disabled) Select Auto Sales,NC,27870,oem_franchise_partnered,5848,Chris
441,480,Sho Me Powersports,MO,63362,independent,8331,Brandon
442,481,Shores Mower,FL,32132,independent,5848,Chris
443,483,Singleton Sales & Service,LA,70438,oem_franchise_partnered,4613,Jay
444,484,SMITHCO EQUIPMENT,OH,43062,oem_franchise_partnered,4764,Kevin
445,485,SMS Racing,TX,76210,independent,3674,Diana
446,486,Southeast Autoplex,OK,74745,oem_franchise_partnered,3674,Diana
447,487,Moto Republic,CA,90041,independent,11499,Matt
448,489,Spark's Sales,MN,56515,oem_franchise_partnered,8331,Brandon
449,491,Sportline Power Products,NY,12804,oem_franchise_partnered,4764,Kevin
450,492,Stan's Yard & Sport,MI,49055,oem_franchise_partnered,4764,Kevin
451,493,Stewart Martin Equipment,OK,74447,oem_franchise_partnered,3674,Diana
452,494,Stewart Martin Kubota of Muskogee 2nd location,OK,74401,oem_franchise_partnered,3674,Diana
453,495,STOP EQUIPMENT,TX,77384,oem_franchise_partnered,3674,Diana
454,496,Sturgis 66,MO,63366,independent,8331,Brandon
455,498,Sutter Brothers,OH,45828,oem_franchise_partnered,4764,Kevin
456,499,Sutter Trailer Sales,MO,65714,independent,8331,Brandon
457,500,Sutton Tractor,OK,74131,oem_franchise_partnered,3674,Diana
458,501,Swain Equipment Albany,GA,31707,oem_franchise_partnered,5848,Chris
459,502,T.L.B. Enterprises,ME,04970,independent,4764,Kevin
460,503,T-Bone DBA ATV Parts Plus (now called Mohawk Powersports),WV,25801,oem_franchise_partnered,4613,Jay
461,504,T A MOTORSPORTS INC,WI,54214,oem_franchise_partnered,4764,Kevin
462,505,Tallassee Power & Equipment,AL,36078,oem_franchise_partnered,4613,Jay
463,506,Tejas Motorsports,TX,77562,oem_franchise_partnered,3674,Diana
464,507,"Brechbill Trailer Sales, LLC",PA,17202,independent,4764,Kevin
465,508,Baskins Outdoors,TX,75901,oem_franchise_partnered,3674,Diana
466,509,Texas Trailer Country,TX,77530,independent,3674,Diana
467,510,TF&G Manufacturing,MO,64601,oem_franchise_partnered,8331,Brandon
468,511,The Bike Shop,MO,63801,independent,8331,Brandon
469,512,The Fun Factory,TX,76049,independent,3674,Diana
470,513,The Tool Shack - Gulf Breeze,FL,32563,oem_franchise_partnered,5848,Chris
471,514,The Tractor Yard,OK,74429,oem_franchise_partnered,3674,Diana
472,515,"The Yard Stop, Inc",FL,34482,oem_franchise_partnered,5848,Chris
473,516,Herring's Small Engine Repair,VA,24416,oem_franchise_partnered,4613,Jay
474,517,Thrash Powersports,GA,30506,independent,5848,Chris
475,518,Timberline,AR,71901,oem_franchise_partnered,4613,Jay
476,519,(Disabled) Tractors Unlimited,MS,39401,oem_franchise_partnered,4613,Jay
477,520,Trailer Country of Cabot,AR,72023,independent,4613,Jay
478,521,"Trailer Depot, LLC",SC,29456,oem_franchise_partnered,5848,Chris
479,522,"Trendline, Inc",MT,59313,oem_franchise_partnered,8331,Brandon
480,523,TROVER'S EQUIPMENT INC,IL,62995,oem_franchise_partnered,4764,Kevin
481,524,"Trucks and Trails, Inc. dba TNT Supercenter",GA,31792,oem_franchise_partnered,5848,Chris
482,526,Ultra Power Sports,NC,27603,oem_franchise_partnered,5848,Chris
483,527,University Ace Hardware,AL,36830,oem_franchise_partnered,4613,Jay
484,528,USA Scooters,OH,44130,independent,4764,Kevin
485,529,"Used Cars of Marion, LLC",IL,62959,oem_franchise_partnered,4764,Kevin
486,530,BEEBE LAWN & POWER EQUIPMENT,AR,72012,oem_franchise_partnered,4613,Jay
487,531,Walt's Tractor,MO,64866,oem_franchise_partnered,8331,Brandon
488,532,WALTERS EQUIPMENT LLC-Byron Center,MI,49315,oem_franchise_partnered,4764,Kevin
489,533,WCT OUTDOORS - Bryan,TX,77808,oem_franchise_partnered,3674,Diana
490,534,Weaver Repair,NE,68361,oem_franchise_partnered,8331,Brandon
491,535,"Trucks Unique, Inc.",NM,87109,independent,3674,Diana
492,536,Western Lawn Equipment,MO,63366,oem_franchise_partnered,8331,Brandon
493,537,WETHERSFIELD SMALL ENGINE SERVICES,CT,06109,oem_franchise_partnered,4764,Kevin
494,538,Fairfield Motorsports,PA,17754,oem_franchise_partnered,4764,Kevin
495,539,White River Outdoors,AR,72006,independent,4613,Jay
496,540,Jeffs Auto Sale,TX,75090,oem_franchise_partnered,3674,Diana
497,542,Windy Gap Outdoor Power Equipment,VA,24151,oem_franchise_partnered,4613,Jay
498,543,WRI Outdoor dba WRI Tractors,TX,77807,oem_franchise_partnered,3674,Diana
499,544,Xtreme Motors,MO,64779,independent,8331,Brandon
500,545,Xtreme Powersports - Accident,MD,21520,oem_franchise_partnered,4613,Jay
501,546,Xtreme Sports,WV,26330,oem_franchise_partnered,4613,Jay
502,548,K & K Power Sports,SC,29488,independent,5848,Chris
503,549,Sick Brothers,NY,14437,oem_franchise_partnered,4764,Kevin
504,550,Bulldog Carts LLC,GA,30518,oem_franchise_partnered,5848,Chris
505,552,POWERSPORTS OF PALM BEACH,FL,33403,oem_franchise_partnered,5848,Chris
506,553,INELIGIBLE Metcalfe County Farm Supply,KY,42129,oem_franchise_partnered,4613,Jay
507,554,"British USA, Gulf Coast Motorcycles",TX,77587,oem_franchise_partnered,3674,Diana
508,555,High Profile Powersports,MO,64836,independent,8331,Brandon
509,557,Friction Zone,FL,33166,oem_franchise_partnered,5848,Chris
510,558,Scott's Recreation,ME,04351,oem_franchise_partnered,4764,Kevin
511,559,Low Life Industries Inc,FL,33624,independent,5848,Chris
512,560,Greenville Motorsports (MS),MS,38756,oem_franchise_partnered,4613,Jay
513,561,ATV Zone Motorsports,LA,70456,oem_franchise_partnered,4613,Jay
514,562,Powersports of Vallejo,CA,94590,oem_franchise_partnered,11499,Matt
515,564,Mathews Motorsports,CA,95991,oem_franchise_partnered,11499,Matt
516,567,Formula One - Oakdale,NY,11769,oem_franchise_partnered,4764,Kevin
517,569,"Kingston's Karts, LLC",NH,03234,oem_franchise_partnered,4764,Kevin
518,571,Santa Fe Motorsports,NM,87507,oem_franchise_partnered,3674,Diana
519,573,Combustion Cycles,NC,27704,oem_franchise_partnered,5848,Chris
520,577,Ranchland Tractor & ATV,MS,39574,oem_franchise_partnered,4613,Jay
521,578,Eastcoast Powersports,NJ,86481,oem_franchise_partnered,4764,Kevin
522,579,Tiraxtor LLC (Fayetteville and Fort Smith Scooter ATV),AR,72703,oem_franchise_partnered,4613,Jay
523,580,Vanilla Cycles,ND,58421,independent,8331,Brandon
524,581,BIG RED'S MOTORSPORTS,NE,68763,oem_franchise_partnered,8331,Brandon
525,582,COFFMAN CYCLES & ATVS LLC,MO,63080,oem_franchise_partnered,8331,Brandon
526,583,DWS Powersports,CA,92126,independent,11499,Matt
527,584,Integrity Auto Sales Okmulgee,OK,74447,independent,3674,Diana
528,587,B-L Rental & Inflatables,SC,29006,oem_franchise_partnered,5848,Chris
529,591,Family Farm and Home-Madison,OH,44057,oem_franchise_partnered,4764,Kevin
530,592,LEMON & BARRETT'S POWERSPORTS,WV,26150,oem_franchise_partnered,4613,Jay
531,593,EAST CENTRAL MOTORSPORTS,OH,44240,oem_franchise_partnered,4764,Kevin
532,596,NORTH MIAMI MOTORSPORTS LLC,FL,33169,oem_franchise_partnered,5848,Chris
533,597,Ty's Outdoor Power & Service - Lincoln,NE,68521,oem_franchise_partnered,8331,Brandon
534,601,Mayer's Motorcycles,CO,80020,independent,8331,Brandon
535,603,MYERS MOTORSPORTS,PA,16735,oem_franchise_partnered,4764,Kevin
536,604,Coleman Powersports - Woodbridge,VA,22192,oem_franchise_partnered,4613,Jay
537,605,Cosmos Indian,PA,19053,oem_franchise_partnered,4764,Kevin
538,607,O'Malley Equipment - Iola,KS,66749,oem_franchise_partnered,8331,Brandon
539,608,O'Malley Equipment - Independence,KS,67301,oem_franchise_partnered,8331,Brandon
540,610,Choice Dollar and You Inc,VA,22405,independent,4613,Jay
541,611,"Choo-Choos Customs, LLC",TX,75644,oem_franchise_partnered,3674,Diana
542,612,Ranch Toys,TX,79762,independent,3674,Diana
543,613,Bobcat of Accomac,VA,23301,oem_franchise_partnered,4613,Jay
544,614,We Rent It,TX,78154,oem_franchise_partnered,3674,Diana
545,615,Magic Inc.,MI,48328,oem_franchise_partnered,4764,Kevin
546,616,District Cycles,MD,20879,oem_franchise_partnered,4613,Jay
547,617,Clinton Cycles,MD,20748,independent,4613,Jay
548,618,Snowbelt Motorsports,MI,49735,independent,4764,Kevin
549,619,Extreme Powersports Columbus,GA,31909,oem_franchise_partnered,5848,Chris
550,620,PWC TEC INC,NJ,07849,independent,4764,Kevin
551,625,Fuel Powersports,WI,53095,oem_franchise_partnered,4764,Kevin
552,627,Lansford Kawasaki,TN,38555,oem_franchise_partnered,4764,Kevin
553,628,Dean's Steel Horse Traders,TX,76528,independent,3674,Diana
554,629,Zimmerer Kubota Equipment,TX,76209,oem_franchise_partnered,3674,Diana
555,630,EBENEZERS MOTORSPORTS LLC,FL,33563,independent,5848,Chris
556,631,"SID'S TRADING CO., INC.",MS,38852,oem_franchise_partnered,4613,Jay
557,632,RTR POWER EQUIPMENT LLC,LA,70722,independent,4613,Jay
558,633,Grand West Tractor LLC,CO,81503,oem_franchise_partnered,8331,Brandon
559,634,ARIZONA DISCOUNT ATV,AZ,85022,oem_franchise_partnered,8331,Brandon
560,635,Burke's repo outlet,IN,46567,independent,4764,Kevin
561,636,PRO TECH CYCLES LLC,GA,39828,oem_franchise_partnered,5848,Chris
562,637,Front Range Powersports,CO,80524,oem_franchise_partnered,8331,Brandon
563,638,17 Customs,SC,29566,independent,5848,Chris
564,639,210 Cycles,TX,78218,independent,3674,Diana
565,640,DFW Redline Racers,TX,75057,independent,3674,Diana
566,641,"Rainbow Sports, Inc. (OK)",OK,73703,oem_franchise_partnered,3674,Diana
567,642,Affordable ATVs-Columbia,MO,65202,oem_franchise_partnered,8331,Brandon
568,643,Rockwall Powersports-Rockwall,TX,75087,oem_franchise_partnered,3674,Diana
569,644,dupe505,OH,43160,oem_franchise_partnered,4764,Kevin
570,645,(Disabled) Metric Cycles Scooters & More,OK,74115,oem_franchise_partnered,3674,Diana
571,646,GILWORTH SERVICE SOLUTIONS LLC,MO,63565,oem_franchise_partnered,8331,Brandon
572,648,"TRAILER WORLD, INC",KY,42104,independent,4613,Jay
573,649,Bloomsburg Powersports,PA,17815,oem_franchise_partnered,4764,Kevin
574,652,LOUIS POWERSPORTS,TX,75402,oem_franchise_partnered,3674,Diana
575,653,BARNETTS SUZUKI CENTER INC,NC,27603,oem_franchise_partnered,5848,Chris
576,655,OUTDOOR POWERHOUSE LLC,LA,70726,oem_franchise_partnered,4613,Jay
577,656,World of Powersports - Decatur,IL,62526,oem_franchise_partnered,4764,Kevin
578,659,NKB ENTERPRISES INC,CA,92121,independent,11499,Matt
579,660,TYBEE GOLF CARTS,GA,31328,independent,5848,Chris
580,661,Main Street Mower (Clermont),FL,34715,oem_franchise_partnered,5848,Chris
581,662,SCOOTERS PLUS,TN,38122,oem_franchise_partnered,4764,Kevin
582,663,MATTS ATV & OFFROAD,OK,74112,oem_franchise_partnered,3674,Diana
583,666,INTEGRITY AUTO SALES INC Port Orange,FL,32127,independent,5848,Chris
584,668,Broward Motorsports - Fort Lauderdale,FL,33311,oem_franchise_partnered,5848,Chris
585,670,KIENE RECREATION LLC,OH,45877,oem_franchise_partnered,4764,Kevin
586,672,Birds of Prey Motorsports,ID,83605,oem_franchise_partnered,11499,Matt
587,673,Sawtooth Indian Motorcycle,ID,83642,oem_franchise_partnered,11499,Matt
588,674,Paris Powersports,TN,38242,oem_franchise_partnered,4764,Kevin
589,675,MC CYCLES,FL,33021,independent,5848,Chris
590,676,(Disabled) Sherman Powersports,TX,75090,oem_franchise_partnered,3674,Diana
591,677,MILLERS TURF TRAIL TURF AND TRAIL EQUIP,PA,17844,oem_franchise_partnered,4764,Kevin
592,678,TROPIC POWERSPORTS,FL,33901,oem_franchise_partnered,5848,Chris
593,679,XTREME MOTORSPORTS,TX,77520,oem_franchise_partnered,3674,Diana
594,680,DESTINATION POWERSPORTS,SC,29325,oem_franchise_partnered,5848,Chris
595,681,CASON OUTDOOR POWER EQUIPMENT,MS,39367,oem_franchise_partnered,4613,Jay
596,682,TRI-STATE POWERSPORTS,PA,15078,oem_franchise_partnered,4764,Kevin
597,683,CAMPERS RV CENTER,LA,71129,oem_franchise_partnered,4613,Jay
598,684,GLOBAL MOTORSPORTS SALES LLC,FL,34104,independent,5848,Chris
599,685,PANHANDLE POWER AND PERFORMANCE,TX,79108,oem_franchise_partnered,3674,Diana
600,686,(Disabled) YC Powersports - Columbia,MO,65202,oem_franchise_partnered,8331,Brandon
601,687,NORTH RIDGE CUSTOM CYCLES,SC,29407,oem_franchise_partnered,5848,Chris
602,688,CCC POWERSPORT,GA,31602,oem_franchise_partnered,5848,Chris
603,689,PATAGONIA MOTORCYCLES LLC,FL,33160,independent,5848,Chris
604,691,Golf Cars Unlimited - Cape May Court House,NJ,08210,oem_franchise_partnered,4764,Kevin
605,692,MR CYCLES INC,NC,28803,oem_franchise_partnered,5848,Chris
606,693,Columbia ParCar Florida,FL,32159,independent,5848,Chris
607,694,HONDA SUZUKI OF WARREN,MI,48092,oem_franchise_partnered,4764,Kevin
608,695,TWISTED V MOTORSPORTS LLC,TX,75791,oem_franchise_partnered,3674,Diana
609,696,MPRSERVICES LLC,NY,13661,independent,4764,Kevin
610,697,OLATHE SUZUKI INC,KS,66061,oem_franchise_partnered,8331,Brandon
611,699,ATTITUDE ALLEY MOTORCYCLE CO LLC,PA,17543,independent,4764,Kevin
612,700,DOWNTOWN POWERSPORTS LLC,LA,71446,oem_franchise_partnered,4613,Jay
613,701,GearHeads Powersports dba Garage 33,WY,82007,oem_franchise_partnered,8331,Brandon
614,702,Jenkins Motorsports,FL,33801,oem_franchise_partnered,5848,Chris
615,703,Full Throttle Powersports (Michigan),MI,48821,oem_franchise_partnered,4764,Kevin
616,704,"ALL SEASONS SPORTS CENTER, INC",OH,44691,oem_franchise_partnered,4764,Kevin
617,705,H & W RECREATIONAL VEHICLES LLC,TX,75672,oem_franchise_partnered,3674,Diana
618,706,LEGENDS POWERSPORTS,PA,15824,oem_franchise_partnered,4764,Kevin
619,707,CAPITOL CYCLE COMPANY,GA,31210,oem_franchise_partnered,5848,Chris
620,711,BELLAMY'S OUTDOOR SPORTS INC,FL,32327,oem_franchise_partnered,5848,Chris
621,712,WAYNES CYCLE AND ATV,TN,37841,oem_franchise_partnered,4764,Kevin
622,713,R&M ENTERPRISE,CA,94520,oem_franchise_partnered,11499,Matt
623,714,Lucky Penny Cycles - Bedford,TX,76021,independent,3674,Diana
624,715,"Easy Ride, LLC",FL,32404,oem_franchise_partnered,5848,Chris
625,716,L & D RACE TECH,OR,97146,oem_franchise_partnered,11499,Matt
626,717,Island Powersports,NY,11758,oem_franchise_partnered,4764,Kevin
627,718,Wehrle Brothers - Vandalia,IL,62741,oem_franchise_partnered,4764,Kevin
628,719,Freedom Powersports - Burleson,TX,76028,oem_franchise_partnered,3674,Diana
629,720,STRIPPED DOWN MOTOR SPORTS LLC,FL,33811,independent,5848,Chris
630,721,SIMPLY STREET BIKES,MN,55344,independent,8331,Brandon
631,722,Ask Powersports - Columbus,OH,43232,oem_franchise_partnered,4764,Kevin
632,723,Ask Powersports - Grove City,OH,43123,oem_franchise_partnered,4764,Kevin
633,724,Ask Powersports - Lancaster,OH,43130,oem_franchise_partnered,4764,Kevin
634,728,Ecklund Motorsports - Oshkosh,WI,54901,oem_franchise_partnered,4764,Kevin
635,729,Zia Powersports-Clovis,NM,88101,oem_franchise_partnered,3674,Diana
636,730,Davis Auto Sales,VA,23237,independent,4613,Jay
637,731,MONSTER POWERSPORTS,IL,60084,oem_franchise_partnered,4764,Kevin
638,732,MIDWEST MOTORCYCLE RENTAL TOURS LLC,FL,32114,independent,5848,Chris
639,733,HOLLYWOOD ELECTRICS LLC,CA,90046,independent,11499,Matt
640,734,Struthers Brothers,IA,50313,oem_franchise_partnered,8331,Brandon
641,735,Fast Ride Moto,CA,91945,independent,11499,Matt
